CustomerID,Income,Limit,Rating,Cards,Balance
1475-VWVDOZ,34.914,4654,341,5,0
1478-VPOAD,24.917,1914,176,5,0
1478-VPOADA,30.564,4868,338,3,586
1478-VPOADC,41.388,4369,316,5,13
1478-VPOADCH,69.291,4198,314,1,253
1478-VPOADH,42.368,3560,398,4,490
1478-VPOADW,19.442,4268,215,3,905
1478-VPOADX,14.458,5576,308,2,551
1478-VPOADZ,33.379,3285,288,3,297
1480-BKXGA,10.915,5865,444,4,528
1480-BKXGAA,17.42,3335,281,2,139
1480-BKXGAC,12.966,4675,385,5,300
1480-BKXGACH,151.947,3560,464,3,1253
1480-BKXGAH,10.726,2777,123,3,0
1480-BKXGAW,62.514,4786,355,2,90
1480-BKXGAX,47.004,4567,336,2,601
1480-BKXGAZ,22.065,2402,216,3,0
1480-IVEVR,10.781,2570,186,3,0
1480-IVEVRA,20.37,8024,403,3,1539
1480-IVEVRC,34.501,3239,246,3,598
1480-IVEVRCH,23.437,3336,581,3,742
1480-IVEVRH,35.408,1505,414,5,0
1480-IVEVRW,30.501,1284,188,3,1000
1480-IVEVRX,16.921,2131,131,1,0
1480-IVEVRZ,14.968,3108,215,2,592
1481-ZUWZA,53.108,3567,318,3,32
1481-ZUWZAA,27.58,3067,255,2,288
1481-ZUWZAC,11.837,3202,267,3,879
1481-ZUWZACH,51.661,3518,440,7,180
1481-ZUWZAH,80.979,3026,233,2,188
1481-ZUWZAW,59.621,9704,456,3,1500
1481-ZUWZAX,67.272,4836,368,2,924
1481-ZUWZAZ,27.249,6473,409,4,1382
1482-OXZSY,35.104,5237,490,2,613
1482-OXZSYA,35.07,2903,202,3,0
1482-OXZSYC,25.1,4773,319,5,343
1482-OXZSYCH,127.046,4563,321,5,563
1482-OXZSYH,18.369,4443,307,3,129
1482-OXZSYW,31.536,5174,281,3,405
1482-OXZSYX,27.818,6587,144,2,803
1482-OXZSYZ,109.765,10673,318,3,9
1485-YDHMM,34.424,2178,196,1,0
1485-YDHMMA,40.451,6702,651,5,955
1485-YDHMMC,23.018,5840,539,3,297
1485-YDHMMCH,23.623,1584,135,2,0
1485-YDHMMH,45.311,1928,129,2,0
1485-YDHMMW,155.882,4854,538,4,799
1485-YDHMMX,47.177,6908,415,2,85
1485-YDHMMZ,41.173,3656,274,2,182
1488-PBLJN,41.481,3223,224,4,18
1488-PBLJNA,15.836,4343,318,3,697
1488-PBLJNC,31.752,4003,314,1,385
1488-PBLJNCH,18.927,2080,229,5,216
1488-PBLJNH,23.292,2578,181,2,40
1488-PBLJNW,10.971,3729,366,2,418
1488-PBLJNX,121.484,5485,572,3,1419
1488-PBLJNZ,149.316,2700,276,4,0
1488-SYSFC,33.31,1160,143,2,0
1488-SYSFCA,11.714,3753,267,2,624
1488-SYSFCC,38.082,3630,274,2,50
1488-SYSFCCH,20.938,2238,282,3,0
1488-SYSFCH,35.877,3380,287,4,0
1488-SYSFCW,131.343,1457,166,2,0
1488-SYSFCX,26.549,1660,133,3,0
1488-SYSFCZ,46.056,7617,450,4,1167
1492-KGETH,63.786,4050,367,6,468
1492-KGETHA,151.947,5119,315,7,610
1492-KGETHC,24.479,3101,266,3,44
1492-KGETHCH,25.867,5718,465,3,1573
1492-KGETHH,21.952,3849,258,2,268
1492-KGETHW,46.062,2052,120,2,0
1492-KGETHX,41.99,6482,560,2,1182
1492-KGETHZ,21.943,2390,220,4,0
1492-QGCLU,93.035,1420,121,2,0
1492-QGCLUA,74.204,2468,237,3,0
1492-QGCLUC,124.271,4321,344,3,805
1492-QGCLUCH,127.166,5958,381,4,891
1492-QGCLUH,58.354,2616,205,2,50
1492-QGCLUW,21.055,3420,595,2,402
1492-QGCLUX,15.934,1362,154,5,0
1492-QGCLUZ,23.899,8162,560,2,1587
1493-AMTIE,23.523,5214,351,2,651
1493-AMTIEA,126.265,7108,377,3,692
1493-AMTIEC,43.375,3383,277,2,100
1493-AMTIECH,23.686,2008,225,3,0
1493-AMTIEH,10.923,6993,434,2,901
1493-AMTIEW,48.278,10384,347,2,868
1493-AMTIEX,69.853,4565,380,5,314
1493-AMTIEZ,51.049,6824,784,4,1560
1494-EJZDW,38.012,3857,294,7,158
1494-EJZDWA,42.026,4535,335,2,512
1494-EJZDWC,14.507,2053,242,3,60
1494-EJZDWCH,16.773,10578,189,5,0
1494-EJZDWH,126.178,1347,158,2,0
1494-EJZDWW,16.64,2372,199,5,0
1494-EJZDWX,11.463,7490,317,4,254
1494-EJZDWZ,36.754,4744,335,5,456
1496-GGSUK,16.702,2657,122,2,100
1496-GGSUKA,43.896,6477,455,2,692
1496-GGSUKC,47.385,3850,297,1,112
1496-GGSUKCH,18.412,1703,138,3,0
1496-GGSUKH,21.99,7523,383,2,8
1496-GGSUKW,33.976,6500,463,2,101
1496-GGSUKX,31.268,7528,459,2,1483
1496-GGSUKZ,19.922,5583,398,5,1307
1498-DQNRX,57.371,4433,389,1,593
1498-DQNRXA,99.678,4535,342,2,0
1498-DQNRXC,11.496,3824,227,4,166
1498-DQNRXCH,56.966,3784,222,3,10
1498-DQNRXH,66.151,2160,214,3,9
1498-DQNRXW,34.052,6008,451,3,345
1498-DQNRXX,33.165,3871,298,4,889
1498-DQNRXZ,23.318,2685,195,2,0
1498-NHTLT,14.436,5160,359,2,645
1498-NHTLTA,18.524,3620,273,2,40
1498-NHTLTC,16.208,5223,316,3,666
1498-NHTLTCH,75.4,6279,293,1,383
1498-NHTLTH,10.862,5678,396,3,623
1498-NHTLTW,40.133,4656,352,3,693
1498-NHTLTX,85.599,4304,327,3,662
1498-NHTLTZ,115.885,5119,494,3,978
1501-SGHBW,11.161,9159,594,4,448
1501-SGHBWA,35.543,5129,364,2,135
1501-SGHBWC,10.731,5131,351,5,510
1501-SGHBWCH,34.133,4073,393,3,441
1501-SGHBWH,21.263,2450,124,3,0
1501-SGHBWW,16.497,2042,263,3,45
1501-SGHBWX,149.316,5785,469,1,1559
1501-SGHBWZ,31.203,3801,242,2,400
1502-XFCVR,10.627,6549,431,2,893
1502-XFCVRA,27.989,1300,183,2,5
1502-XFCVRC,77.018,1561,126,4,0
1502-XFCVRCH,96.69,5219,395,6,540
1502-XFCVRH,128.324,1341,122,2,0
1502-XFCVRW,21.154,2343,129,1,0
1502-XFCVRX,27.029,2413,169,6,0
1502-XFCVRZ,61.379,3449,398,2,486
1506-YJTYT,128.12,3554,289,5,637
1506-YJTYTA,59.52,5128,482,5,336
1506-YJTYTC,23.457,2117,285,3,0
1506-YJTYTCH,66.706,5610,400,2,591
1506-YJTYTH,21.372,2404,196,2,0
1506-YJTYTW,19.809,3229,245,1,423
1506-YJTYTX,33.791,4382,354,4,800
1506-YJTYTZ,72.082,3896,254,4,302
1508-DFXCU,46.043,5171,302,3,945
1508-DFXCUA,13.477,3856,263,2,483
1508-DFXCUC,24.905,3387,226,3,103
1508-DFXCUCH,25.609,2659,259,5,0
1508-DFXCUH,20.696,2873,199,3,0
1508-DFXCUW,21.848,7079,596,6,1142
1508-DFXCUX,20.28,5488,420,4,373
1508-DFXCUZ,17.483,5024,388,3,206
1513-XNPPH,26.421,4603,331,4,681
1513-XNPPHA,30.881,3646,252,4,0
1513-XNPPHC,13.104,3707,211,4,10
1513-XNPPHCH,13.334,2402,187,2,50
1513-XNPPHH,60.183,2169,211,5,40
1513-XNPPHW,46.505,6350,539,1,623
1513-XNPPHX,60.597,5679,511,6,1449
1513-XNPPHZ,21.817,4336,364,4,486
1518-OMDIK,112.543,11200,142,2,90
1518-OMDIKA,25.552,5430,468,3,168
1518-OMDIKC,28.402,4752,368,2,759
1518-OMDIKCH,28.469,5033,384,5,873
1518-OMDIKH,23.502,4393,417,4,934
1518-OMDIKW,59.791,5323,304,2,4
1518-OMDIKX,76.335,5366,460,4,736
1518-OMDIKZ,42.999,3397,289,2,0
1518-VOWAV,30.107,3912,339,4,367
1518-VOWAVA,91.667,6585,521,2,1514
1518-VOWAVC,54.961,2656,162,3,90
1518-VOWAVCH,28.924,2553,294,5,401
1518-VOWAVH,63.686,5600,542,5,1573
1518-VOWAVW,43.176,1542,152,3,0
1518-VOWAVX,30.796,4147,341,2,966
1518-VOWAVZ,27.329,3376,259,4,280
1522-VVDMG,33.225,6669,516,2,199
1522-VVDMGA,17.832,2341,287,3,550
1522-VVDMGC,13.527,3725,276,2,909
1522-VVDMGCH,38.67,2257,169,5,0
1522-VVDMGH,13.928,5192,399,3,367
1522-VVDMGW,49.129,3669,426,3,1069
1522-VVDMGX,72.636,5471,353,2,121
1522-VVDMGZ,20.331,7160,567,1,212
1525-LNLOJ,33.847,4034,354,2,231
1525-LNLOJA,146.505,4698,380,4,762
1525-LNLOJC,39,2603,126,4,0
1525-LNLOJCH,151.154,7667,583,2,555
1525-LNLOJH,31.619,3201,201,2,330
1525-LNLOJW,81.477,1317,160,3,0
1525-LNLOJX,18.514,2639,199,1,0
1525-LNLOJZ,160.231,10673,375,1,978
1527-SXDPN,30.623,1134,123,2,0
1527-SXDPNA,29.756,5280,499,4,213
1527-SXDPNC,26.14,1364,136,3,0
1527-SXDPNCH,152.298,4568,534,4,1573
1527-SXDPNH,83.31,3343,473,1,141
1527-SXDPNW,19.024,3474,148,3,40
1527-SXDPNX,43.063,5548,321,2,804
1527-SXDPNZ,26.742,7387,397,5,176
1530-ZTDOZ,21.058,3491,280,1,208
1530-ZTDOZA,152.897,3016,267,3,522
1530-ZTDOZC,15.86,2835,182,4,0
1530-ZTDOZCH,16.199,2731,213,2,90
1530-ZTDOZH,75.357,1268,121,2,0
1530-ZTDOZW,52.57,6146,781,1,1174
1530-ZTDOZX,31.543,3164,251,5,415
1530-ZTDOZZ,48.692,2641,298,5,0
1534-OULXE,71.133,6301,584,3,1003
1534-OULXEA,10.726,5638,339,1,225
1534-OULXEC,20.037,3383,341,1,671
1534-OULXECH,44.832,5978,326,4,1478
1534-OULXEH,21.799,2939,289,4,350
1534-OULXEW,16.936,1234,126,3,0
1534-OULXEX,12.465,8930,119,3,181
1534-OULXEZ,44.599,5624,444,3,1549
1535-VTJOQ,20.045,2416,223,3,0
1535-VTJOQA,25.083,2092,202,3,79
1535-VTJOQC,38.537,2731,239,3,0
1535-VTJOQCH,27.112,1349,131,2,0
1535-VTJOQH,20.362,1300,169,5,307
1535-VTJOQW,86.292,6138,741,3,878
1535-VTJOQX,145.87,9490,557,2,1059
1535-VTJOQZ,20.95,1810,146,1,0
1536-HBSWP,23.596,4061,333,4,781
1536-HBSWPA,20.292,8964,315,4,219
1536-HBSWPC,45.904,3241,279,1,603
1536-HBSWPCH,26.379,2444,243,4,0
1536-HBSWPH,149.316,3140,287,3,603
1536-HBSWPW,53.945,4795,338,5,844
1536-HBSWPX,21.991,2591,281,4,0
1536-HBSWPZ,58.879,4614,362,4,0
1536-YHDOE,65.123,5007,447,4,972
1536-YHDOEA,10.723,2655,167,2,0
1536-YHDOEC,14.913,4696,341,2,129
1536-YHDOECH,39.333,5341,333,3,140
1536-YHDOEH,100.782,1252,123,3,0
1536-YHDOEW,17.632,2032,226,5,374
1536-YHDOEX,151.947,10673,446,5,1264
1536-YHDOEZ,30.895,5097,360,3,562
1539-LNKHM,10.735,4540,364,1,803
1539-LNKHMA,20.369,3913,272,4,240
1539-LNKHMC,93.252,3373,227,5,376
1539-LNKHMCH,11.53,3131,252,2,293
1539-LNKHMH,16.855,3835,229,5,385
1539-LNKHMW,11.266,1510,260,4,0
1539-LNKHMX,10.627,2251,255,3,0
1539-LNKHMZ,125.156,7680,687,3,578
1541-ETJZO,28.014,3981,247,6,870
1541-ETJZOA,36.92,5368,446,4,953
1541-ETJZOC,30.432,1624,127,2,1000
1541-ETJZOCH,116.079,5750,439,5,925
1541-ETJZOH,34.094,5560,433,2,390
1541-ETJZOW,20.319,2480,125,1,0
1541-ETJZOX,39.129,6747,461,5,1293
1541-ETJZOZ,11.002,2152,224,2,20
1543-LLLFT,80.601,5753,487,2,291
1543-LLLFTA,43.829,3436,295,7,809
1543-LLLFTC,63.385,6712,588,3,1573
1543-LLLFTCH,15.732,1160,197,2,0
1543-LLLFTH,36.762,3623,296,3,0
1543-LLLFTW,24.728,3788,214,3,509
1543-LLLFTX,21.406,3161,299,3,128
1543-LLLFTZ,44.352,5205,359,2,757
1544-JJMYL,110.832,2888,189,1,210
1544-JJMYLA,25.676,2121,225,3,5
1544-JJMYLC,52.438,3463,250,1,457
1544-JJMYLCH,108.907,6259,422,4,1597
1544-JJMYLH,59.535,1890,210,4,1000
1544-JJMYLW,32.903,5617,432,4,774
1544-JJMYLX,112.079,8570,492,3,203
1544-JJMYLZ,128.865,4608,354,5,899
1545-ACTAS,40.337,1134,121,4,0
1545-ACTASA,29.172,4797,320,3,573
1545-ACTASC,23.623,1974,187,4,0
1545-ACTASCH,54.814,3679,491,1,257
1545-ACTASH,71.118,1880,132,2,0
1545-ACTASW,49.957,5514,524,3,293
1545-ACTASX,51.232,4152,335,1,128
1545-ACTASZ,15.082,5381,337,2,203
1545-JFUML,28.228,7748,431,3,801
1545-JFUMLA,45.883,5676,506,2,121
1545-JFUMLC,48.98,7266,452,2,763
1545-JFUMLCH,20.055,5294,414,3,1345
1545-JFUMLH,44.388,5545,330,2,509
1545-JFUMLW,23.155,3020,239,4,698
1545-JFUMLX,19.428,3935,291,5,2
1545-JFUMLZ,14.955,3207,261,2,0
1548-ARAGG,39.452,5243,493,1,330
1548-ARAGGA,49.131,4465,347,2,352
1548-ARAGGC,42.203,4105,349,4,74
1548-ARAGGCH,22.753,3145,376,3,203
1548-ARAGGH,160.231,1311,546,2,458
1548-ARAGGW,39.652,3881,271,3,0
1548-ARAGGX,34.298,5354,317,1,8
1548-ARAGGZ,32.309,2210,187,3,0
1548-FEHVL,10.742,3255,272,2,254
1548-FEHVLA,36.165,4370,339,3,700
1548-FEHVLC,35.69,4371,366,4,1305
1548-FEHVLCH,52.607,10748,594,2,1596
1548-FEHVLH,64.509,4155,359,3,637
1548-FEHVLW,37.876,2125,183,3,0
1548-FEHVLX,47.147,2950,195,3,9
1548-FEHVLZ,45.241,2270,186,7,0
1550-EENBN,134.632,1488,526,3,1178
1550-EENBNA,78.466,5870,380,3,873
1550-EENBNC,60.062,6829,468,4,241
1550-EENBNCH,38.812,5990,379,2,748
1550-EENBNH,16.023,4474,311,1,877
1550-EENBNW,10.726,4999,385,4,833
1550-EENBNX,111.239,2836,238,2,400
1550-EENBNZ,41.08,6635,403,3,94
1550-LOAHA,10.627,2987,239,1,483
1550-LOAHAA,123.534,3449,239,3,935
1550-LOAHAC,15.271,7849,426,5,1010
1550-LOAHACH,17.491,2207,132,4,0
1550-LOAHAH,160.231,10384,737,1,1221
1550-LOAHAW,49.867,3201,258,4,59
1550-LOAHAX,158.865,10578,637,3,1533
1550-LOAHAZ,55.006,7809,418,4,1010
1552-AAGRX,158.889,1570,153,2,0
1552-AAGRXA,11.147,1233,283,3,471
1552-AAGRXC,17.347,5027,341,4,291
1552-AAGRXCH,128.727,2917,253,4,1092
1552-AAGRXH,98.663,4021,303,5,1267
1552-AAGRXW,15.833,4312,337,1,428
1552-AAGRXX,27.188,4330,368,2,454
1552-AAGRXZ,14.256,7221,392,1,850
1552-CZCLL,57.936,4520,597,7,8
1552-CZCLLA,38.157,1709,120,3,0
1552-CZCLLC,76.577,5867,487,3,202
1552-CZCLLCH,42.369,1160,129,4,0
1552-CZCLLH,131.253,3001,271,4,209
1552-CZCLLW,33.709,3222,224,2,259
1552-CZCLLX,140.353,9766,528,3,1597
1552-CZCLLZ,31.917,2130,191,2,0
1552-TKMXS,99.137,4655,311,5,783
1552-TKMXSA,103.139,5176,581,3,1531
1552-TKMXSC,24.633,5030,342,2,228
1552-TKMXSCH,15.972,4750,397,5,551
1552-TKMXSH,27.142,1863,248,3,300
1552-TKMXSW,51.053,3292,260,4,0
1552-TKMXSX,28.437,3372,221,3,308
1552-TKMXSZ,43.639,5783,460,4,1597
1555-DJEQW,16.099,2131,238,4,100
1555-DJEQWA,57.174,3568,235,1,193
1555-DJEQWC,92.119,10748,641,2,1030
1555-DJEQWCH,19.479,4470,312,2,987
1555-DJEQWH,88.02,5584,344,1,881
1555-DJEQWW,60.279,4990,351,3,8
1555-DJEQWX,99.589,1300,153,2,0
1555-DJEQWZ,24.407,4645,386,1,388
1555-HAPSU,122.182,5165,610,2,351
1555-HAPSUA,153.69,7180,436,4,1549
1555-HAPSUC,16.022,3440,360,3,246
1555-HAPSUCH,21.446,5263,308,1,817
1555-HAPSUH,42.522,3838,220,5,203
1555-HAPSUW,24.382,3442,236,2,133
1555-HAPSUX,65.344,5065,462,5,1587
1555-HAPSUZ,51.929,1380,288,3,0
1557-EMYVT,106.755,10578,569,3,465
1557-EMYVTA,21.531,3596,275,3,590
1557-EMYVTC,24.489,3342,692,4,487
1557-EMYVTCH,24.854,3791,291,7,984
1557-EMYVTH,101.476,4548,396,1,244
1557-EMYVTW,38.3,5976,440,4,493
1557-EMYVTX,59.301,2489,161,3,0
1557-EMYVTZ,46.594,2929,220,3,0
1559-DTODC,10.726,5849,381,5,435
1559-DTODCA,46.596,6293,555,4,532
1559-DTODCC,22.212,5788,312,4,643
1559-DTODCCH,158.558,5517,429,1,1293
1559-DTODCH,23.394,3743,262,1,296
1559-DTODCW,12.175,1167,208,2,70
1559-DTODCX,16.529,3254,170,3,60
1559-DTODCZ,126.848,5250,383,5,1564
1561-BWHIN,47.365,2620,172,3,0
1561-BWHINA,56.172,4008,319,1,402
1561-BWHINC,45.594,2053,283,4,0
1561-BWHINCH,114.118,1203,181,3,0
1561-BWHINH,20.432,2604,227,3,63
1561-BWHINW,23.532,3323,245,4,574
1561-BWHINX,64.886,1427,142,6,0
1561-BWHINZ,57.413,5270,494,5,822
1563-IWQEX,27.001,2659,246,1,0
1563-IWQEXA,25.741,2576,154,2,0
1563-IWQEXC,107.914,3498,288,5,980
1563-IWQEXCH,154.874,5550,331,1,601
1563-IWQEXH,92.856,1419,192,2,0
1563-IWQEXW,16.08,6158,471,5,798
1563-IWQEXX,43.684,3829,263,1,553
1563-IWQEXZ,27.568,2277,120,3,0
1564-HJUVY,21.223,6956,422,1,589
1564-HJUVYA,12.582,3035,280,4,0
1564-HJUVYC,49.026,1338,163,3,0
1564-HJUVYCH,29.594,4850,390,3,351
1564-HJUVYH,21.666,3050,291,5,0
1564-HJUVYW,48.074,1870,161,4,0
1564-HJUVYX,16.24,1945,178,4,0
1564-HJUVYZ,43.015,3070,285,2,0
1564-NTYXF,44.629,4570,307,3,618
1564-NTYXFA,32.426,3669,398,7,247
1564-NTYXFC,34.792,5856,344,5,594
1564-NTYXFCH,128.972,5181,440,5,567
1564-NTYXFH,24.091,6314,507,2,555
1564-NTYXFW,35.72,4255,396,2,548
1564-NTYXFX,22.102,6429,168,3,0
1564-NTYXFZ,63.925,4219,541,4,309
1565-RHDJD,110.432,1652,121,4,0
1565-RHDJDA,15.12,2420,239,4,0
1565-RHDJDC,160.231,3955,206,2,0
1565-RHDJDCH,21.985,5561,326,1,597
1565-RHDJDH,128.342,10172,685,3,1219
1565-RHDJDW,141.275,11200,357,5,1573
1565-RHDJDX,25.009,9531,536,3,50
1565-RHDJDZ,28.875,6376,311,2,1582
1567-DSCIC,12.576,2481,185,5,0
1567-DSCICA,35.725,3561,268,6,0
1567-DSCICC,149.316,2587,291,1,803
1567-DSCICCH,31.122,2835,120,3,0
1567-DSCICH,19.994,3351,282,2,105
1567-DSCICW,18.239,2809,129,3,0
1567-DSCICX,20.956,2167,434,4,29
1567-DSCICZ,30.701,6820,443,3,1132
1568-BEKZM,16.944,2168,150,1,0
1568-BEKZMA,13.032,3025,249,2,411
1568-BEKZMC,82.947,1742,158,2,50
1568-BEKZMCH,15.646,1783,129,2,1000
1568-BEKZMH,11.146,3687,200,2,445
1568-BEKZMW,44.959,7509,377,5,591
1568-BEKZMX,17.762,3758,238,2,900
1568-BEKZMZ,85.266,9547,409,3,470
1568-LJSZU,20.877,3278,219,5,0
1568-LJSZUA,57.158,3936,273,3,0
1568-LJSZUC,14.185,4157,361,3,761
1568-LJSZUCH,50.565,3683,287,3,137
1568-LJSZUH,97.332,1676,220,2,0
1568-LJSZUW,71.849,1300,575,3,898
1568-LJSZUX,41.358,3090,257,3,0
1568-LJSZUZ,33.416,6406,350,2,582
1569-TTNYJ,10.726,1750,120,3,0
1569-TTNYJA,14.772,5129,417,2,868
1569-TTNYJC,21.709,5420,462,2,617
1569-TTNYJCH,55.596,5941,494,1,821
1569-TTNYJH,149.316,1311,622,2,1270
1569-TTNYJW,43.646,6592,490,4,526
1569-TTNYJX,25.379,5720,448,3,943
1569-TTNYJZ,35.495,5016,481,3,890
1571-SAVHK,10.635,1134,127,2,0
1571-SAVHKA,35.395,1180,171,4,900
1571-SAVHKC,30.059,6636,418,1,336
1571-SAVHKCH,24.167,4343,333,3,442
1571-SAVHKH,30.909,7064,435,1,642
1571-SAVHKW,25.175,5100,398,5,425
1571-SAVHKX,53.854,1410,150,1,0
1571-SAVHKZ,55.203,5413,364,3,720
1573-LGXBA,63.223,5196,505,3,939
1573-LGXBAA,39.457,2391,244,4,0
1573-LGXBAC,42.606,5554,578,3,813
1573-LGXBACH,84.965,3939,243,3,932
1573-LGXBAH,17.194,5341,338,2,808
1573-LGXBAW,93.416,2577,285,3,0
1573-LGXBAX,43.531,2701,233,3,0
1573-LGXBAZ,32.959,4351,351,2,671
1574-DYCWE,24.038,3906,248,4,0
1574-DYCWEA,63.7,8051,407,2,1587
1574-DYCWEC,44.305,3800,187,2,277
1574-DYCWECH,34.395,3180,222,3,453
1574-DYCWEH,31.342,3870,262,2,826
1574-DYCWEW,11.121,3862,294,4,300
1574-DYCWEX,28.362,4525,343,2,648
1574-DYCWEZ,20.969,2953,251,4,0
1575-KRZZE,29.046,4262,396,2,404
1575-KRZZEA,33.262,1476,136,2,0
1575-KRZZEC,27.37,3004,248,3,138
1575-KRZZECH,38.666,8396,479,4,953
1575-KRZZEH,16.416,3186,279,3,519
1575-KRZZEW,148.735,2139,226,4,0
1575-KRZZEX,36.192,1134,159,3,90
1575-KRZZEZ,13.12,3003,276,3,214
1576-PFZIW,75.51,9512,312,3,913
1576-PFZIWA,32.806,3473,259,3,448
1576-PFZIWC,29.35,1304,143,2,50
1576-PFZIWCH,131.317,10748,567,2,901
1576-PFZIWH,27.722,4403,387,5,491
1576-PFZIWW,10.655,3554,260,5,587
1576-PFZIWX,10.635,2749,161,4,0
1576-PFZIWZ,65.926,7043,528,1,1041
1577-HKTFG,98.867,1861,192,1,0
1577-HKTFGA,25.909,4921,350,3,55
1577-HKTFGC,58.046,6560,496,2,566
1577-HKTFGCH,34.222,4743,363,6,975
1577-HKTFGH,36.062,4982,347,2,343
1577-HKTFGW,25.226,2148,162,5,0
1577-HKTFGX,42.984,6846,395,4,966
1577-HKTFGZ,10.677,5587,450,4,9
1579-KLYDT,24.529,1887,121,4,0
1579-KLYDTA,21.723,3285,192,4,893
1579-KLYDTC,136.909,5766,508,3,568
1579-KLYDTCH,35.494,2605,119,4,0
1579-KLYDTH,16.55,3972,249,5,99
1579-KLYDTW,57.752,4455,313,1,615
1579-KLYDTX,53.222,5665,383,3,1389
1579-KLYDTZ,12.338,7190,397,4,475
1580-BMCMR,128.799,2970,254,2,258
1580-BMCMRA,35.813,3560,231,2,137
1580-BMCMRC,39.049,3271,218,3,41
1580-BMCMRCH,19.326,5442,439,2,1573
1580-BMCMRH,56.952,1931,141,7,0
1580-BMCMRW,24.392,5128,352,1,0
1580-BMCMRX,95.184,1778,165,3,0
1580-BMCMRZ,48.794,6240,492,2,29
1582-RAFML,28.508,1855,141,3,0
1582-RAFMLA,76.646,5530,307,6,1573
1582-RAFMLC,25.397,1573,127,5,100
1582-RAFMLCH,17.535,3200,501,3,153
1582-RAFMLH,34.342,3778,239,2,2
1582-RAFMLW,67.579,6420,429,1,1341
1582-RAFMLX,25.809,1806,156,5,500
1582-RAFMLZ,13.089,1927,181,3,0
1583-IHQZE,42.926,5591,410,2,538
1583-IHQZEA,47.906,6702,414,4,1301
1583-IHQZEC,23.333,3364,285,4,460
1583-IHQZECH,30.12,2720,460,2,542
1583-IHQZEH,10.776,7161,359,1,384
1583-IHQZEW,152.298,10384,631,3,837
1583-IHQZEX,13.554,5937,314,1,700
1583-IHQZEZ,32.162,4385,343,2,810
1585-MQSSU,37.914,1231,149,1,0
1585-MQSSUA,27.127,6120,470,3,845
1585-MQSSUC,64.12,3008,254,4,373
1585-MQSSUCH,126.508,1564,226,4,0
1585-MQSSUH,19.916,6003,433,4,1597
1585-MQSSUW,11.579,3629,289,4,50
1585-MQSSUX,23.125,3431,282,1,599
1585-MQSSUZ,13.793,4530,337,2,825
1587-FKLZB,160.231,2619,127,3,0
1587-FKLZBA,15.965,3335,243,3,558
1587-FKLZBC,111.48,7304,542,4,383
1587-FKLZBCH,55.518,5420,336,4,759
1587-FKLZBH,64.092,5819,362,2,21
1587-FKLZBW,113.863,2396,283,4,90
1587-FKLZBX,33.123,4069,347,3,0
1587-FKLZBZ,16.959,2668,160,3,200
1589-AGTLK,20.372,5692,333,2,450
1589-AGTLKA,15.422,4329,399,5,335
1589-AGTLKC,17.78,7847,412,6,856
1589-AGTLKCH,10.635,3854,212,3,532
1589-AGTLKH,28.655,1300,162,1,0
1589-AGTLKW,151.947,11200,383,3,1448
1589-AGTLKX,33.864,1198,188,1,0
1589-AGTLKZ,31.537,4291,397,4,822
1591-MQJTP,16.149,4157,388,1,158
1591-MQJTPA,38.656,1420,179,3,0
1591-MQJTPC,12.309,1164,121,5,0
1591-MQJTPCH,12.764,4696,433,2,912
1591-MQJTPH,13.414,2061,250,3,70
1591-MQJTPW,49.796,4530,330,2,128
1591-MQJTPX,27.377,3363,268,2,28
1591-MQJTPZ,55.079,7307,307,2,0
1591-NFNLQ,26.371,3049,257,3,179
1591-NFNLQA,19.037,7211,195,1,567
1591-NFNLQC,57.907,5095,400,5,77
1591-NFNLQCH,10.742,7358,242,1,795
1591-NFNLQH,17.922,3631,210,4,179
1591-NFNLQW,39.309,3675,291,5,339
1591-NFNLQX,10.742,2850,260,3,0
1591-NFNLQZ,19.832,5607,805,4,1549
1591-XWLGB,10.726,1241,156,4,0
1591-XWLGBA,43.244,5617,371,1,500
1591-XWLGBC,66.936,5164,365,3,367
1591-XWLGBCH,23.413,3762,247,2,572
1591-XWLGBH,111.909,3296,290,3,403
1591-XWLGBW,30.144,4754,335,3,462
1591-XWLGBX,65.688,4870,449,3,1358
1591-XWLGBZ,64.742,1319,144,4,0
1596-BBVTG,151.947,7306,562,3,299
1596-BBVTGA,62.392,7376,351,4,1251
1596-BBVTGC,91.93,2410,134,3,0
1596-BBVTGCH,37.102,2581,160,2,0
1596-BBVTGH,23.939,5267,457,3,1550
1596-BBVTGW,57.422,4464,347,1,652
1596-BBVTGX,20.43,1364,129,2,0
1596-BBVTGZ,49.312,6652,330,2,1430
1596-OQSPS,13.601,3271,202,1,443
1596-OQSPSA,55.649,3323,241,2,361
1596-OQSPSC,46.279,3458,458,5,395
1596-OQSPSCH,49.25,4561,338,4,496
1596-OQSPSH,27.408,2005,284,3,100
1596-OQSPSW,20.562,5127,316,2,1089
1596-OQSPSX,35.495,5129,376,3,510
1596-OQSPSZ,30.366,3876,270,2,158
1597-FZREH,44.565,4121,313,1,1453
1597-FZREHA,27.409,5017,437,5,559
1597-FZREHC,94.804,1388,126,5,2
1597-FZREHCH,31.514,3816,261,4,472
1597-FZREHH,49.352,5496,598,3,886
1597-FZREHW,31.722,9772,266,2,52
1597-FZREHX,53.991,8876,521,3,1114
1597-FZREHZ,26.003,5518,411,3,1495
1597-LHYNC,147.23,10673,520,1,1026
1597-LHYNCA,43.756,4121,328,2,506
